cruise_id,expocode,facility,ID,IMO,platform,platform_version,site,time,latitude,longitude,platformHeading,platformCourse,windDirection,platformWindDirection,platformSpeed,windSpeed,platformWindSpeed,airPressure,airPressure2,airTemperature,dewTemperature,relativeHumidity,seaTemperature,salinity,conductivity,precipitationAmount,shortWaveAtmRadiation,longWaveAtmRadiation,photoActAtmRadiation,flag
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:34:00Z,9.054692,134.69545,180.62,182.4,97.8,306.4,3.70368,6.3,7.4,1006.07,1008.02,27.95,NaN,85.58,29.611,33.918,5.6349,36.1,5.93,436.348,0.71,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:35:00Z,9.052677,134.69533,180.59,180.7,94.4,305.1,3.70368,6.2,7.2,1006.06,1008.01,28,NaN,85.63,29.599,33.919,5.63393,36.1,5.93,437.309,0.71,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:36:00Z,9.050668,134.69519,181.71,183.9,93.1,304.2,3.54936,6.2,7.1,1006.07,1008.02,28.04,NaN,85.67,29.599,33.916,5.63343,36.1,6.18,436.839,0.71,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:37:00Z,9.048659,134.695,181.59,185.5,91.1,301.8,3.70368,6.1,6.8,1006.06,1008.01,28.02,NaN,85.39,29.594,33.918,5.63303,36.1,6.05,435.23,0.71,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:38:00Z,9.046637,134.69481,183.17,188.1,90.3,301.2,3.75512,6,6.8,1006.05,1008,28.02,NaN,85.23,29.592,33.921,5.63335,36.1,6.05,434.109,0.64,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:39:00Z,9.0446,134.69458,183.08,186.7,86.9,299.5,3.70368,5.9,6.5,1006.05,1008,28.05,NaN,85.24,29.581,33.922,5.63227,36.1,5.93,434.867,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:40:00Z,9.042582,134.69434,181.63,184,90.1,300.1,3.6008,6.3,7,1006.06,1008.01,28.14,NaN,85.36,29.597,33.923,5.63399,36.1,5.8,435.776,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:41:00Z,9.040556,134.69412,180.8,186.3,94,304,3.80656,6.3,7.2,1006.04,1007.99,28.2,NaN,85.22,29.59,33.926,5.63385,36.1,5.67,434.778,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:42:00Z,9.038518,134.69397,179.29,184.8,93.3,303.4,4.01232,6.5,7.5,1006.04,1007.99,28.28,NaN,85.29,29.599,33.931,5.63568,36.1,6.05,435.293,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:43:00Z,9.036487,134.69383,179.84,183.4,90.4,302,3.6008,6.5,7.3,1006.03,1007.98,28.3,NaN,85.07,29.592,33.934,5.63503,36.1,5.8,436.029,0.57,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:44:00Z,9.034476,134.6937,179.15,184.7,90.8,299.3,3.75512,7.3,7.9,1006.04,1007.99,28.36,NaN,84.98,29.59,33.931,5.63449,36.1,6.05,434.076,0.46,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:45:00Z,9.032454,134.69353,179.84,184.4,87.9,296.8,3.858,7.2,7.8,1006.04,1007.98,28.38,NaN,84.86,29.592,33.927,5.63415,36.1,5.93,434.322,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:46:00Z,9.030411,134.69333,181.29,183.3,89.5,298.5,3.70368,7.2,7.8,1006.05,1008,28.4,NaN,84.86,29.583,33.923,5.63268,36.1,6.05,432.838,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:47:00Z,9.028371,134.69312,181.36,182.5,90,296.9,3.65224,7.5,8.1,1006.05,1008,28.41,NaN,84.76,29.582,33.92,5.63218,36.1,5.93,432.805,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:48:00Z,9.02634,134.6929,179.79,186.1,88.2,294.7,3.90944,7.8,8.2,1006.09,1008.04,28.41,NaN,84.63,29.575,33.917,5.63104,36.1,5.93,432.9,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:49:00Z,9.024316,134.6927,180.02,186.9,88.9,296.6,3.858,7.4,8,1006.12,1008.07,28.4,NaN,84.57,29.575,33.916,5.63076,36.1,6.05,431.695,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:50:00Z,9.02227,134.69252,179.56,184.6,91.2,297.3,3.90944,8,8.6,1006.14,1008.09,28.39,NaN,84.49,29.577,33.913,5.63058,36.1,6.05,431.511,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:51:00Z,9.020233,134.69234,178.91,184.8,93.5,301,3.75512,7.5,8.3,1006.13,1008.08,28.41,NaN,84.64,29.575,33.909,5.6298,36.1,6.05,429.904,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:52:00Z,9.018218,134.69218,178.57,183.4,90.8,299.9,3.75512,7.3,7.9,1006.14,1008.09,28.38,NaN,84.44,29.576,33.921,5.63175,36.1,5.93,431.018,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:53:00Z,9.016196,134.69203,179.35,185.5,93,299.8,3.70368,7.8,8.6,1006.15,1008.1,28.39,NaN,84.55,29.559,33.923,5.63027,36.1,6.05,430.864,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:54:00Z,9.014161,134.69185,178.77,187.2,95.1,301.5,3.858,7.8,8.7,1006.16,1008.1,28.4,NaN,84.56,29.544,33.922,5.62856,36.1,6.05,431.05,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:55:00Z,9.01216,134.69168,179.72,184.7,91.9,298.8,3.80656,7.7,8.3,1006.15,1008.1,28.44,NaN,84.65,29.549,33.924,5.62929,36.1,5.8,429.722,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:56:00Z,9.010161,134.69148,180.02,186.1,92.3,298.1,3.6008,7.8,8.5,1006.16,1008.11,28.43,NaN,84.59,29.557,33.924,5.63022,36.1,5.93,430.279,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:57:00Z,9.008155,134.69127,180.79,185.5,90.3,295.8,3.80656,8,8.5,1006.16,1008.11,28.47,NaN,84.76,29.543,33.922,5.62848,36.1,5.93,430.527,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:58:00Z,9.006136,134.69107,180.08,186.3,94.1,299.3,3.70368,7.9,8.7,1006.19,1008.14,28.49,NaN,84.7,29.533,33.925,5.62768,36.1,5.93,429.941,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T13:59:00Z,9.004131,134.69089,179.87,185.1,99.3,305.1,3.70368,7.9,9,1006.18,1008.13,28.52,NaN,84.76,29.54,33.926,5.62874,36.1,6.05,429.572,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:00:00Z,9.002124,134.69069,178.11,183.3,96.4,301.9,3.65224,8.2,9.1,1006.21,1008.16,28.46,NaN,84.49,29.544,33.927,5.62917,36.1,6.05,428.923,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:01:00Z,9.000106,134.69057,178.3,180.3,93,299.4,3.70368,8.2,9,1006.28,1008.23,28.43,NaN,84.59,29.542,33.924,5.6287,36.1,6.05,428.832,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:02:00Z,8.998076,134.69043,178.39,183.2,88.1,295.8,3.70368,8.1,8.6,1006.29,1008.24,28.41,NaN,84.6,29.562,33.92,5.63008,36.1,5.93,429.481,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:03:00Z,8.996063,134.69029,179.98,184.2,90.3,298.5,3.75512,7.3,8,1006.28,1008.23,28.46,NaN,84.91,29.577,33.924,5.63216,36.1,6.05,430.038,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:04:00Z,8.994035,134.6901,181.29,187.9,90.7,296.9,3.65224,7.8,8.3,1006.3,1008.25,28.4,NaN,84.49,29.582,33.926,5.63304,36.1,5.8,431.152,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:05:00Z,8.991997,134.68987,182.06,189,93.1,298.3,3.858,7.7,8.4,1006.28,1008.23,28.45,NaN,84.79,29.586,33.927,5.6335,36.1,6.05,430.875,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:06:00Z,8.989958,134.68964,181.81,186.8,87.2,294.2,3.75512,7.4,7.7,1006.28,1008.22,28.47,NaN,84.92,29.579,33.93,5.63325,36.1,5.93,435.112,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:07:00Z,8.987935,134.68942,181.5,186.5,88.7,294.2,3.80656,7.7,8.1,1006.3,1008.25,28.42,NaN,84.69,29.561,33.934,5.63198,36.1,5.93,438.483,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:08:00Z,8.985904,134.68922,181.09,183.3,84.4,291.6,3.75512,7.6,7.8,1006.27,1008.22,28.47,NaN,84.89,29.545,33.933,5.63018,36.1,5.93,445.596,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:09:00Z,8.983872,134.68906,180.99,185.4,89.3,297.7,3.70368,7,7.6,1006.3,1008.25,28.48,NaN,85,29.535,33.932,5.6291,36.1,6.18,453.359,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:10:00Z,8.981851,134.68889,179.79,183.1,91.4,299.9,3.75512,7,7.7,1006.3,1008.25,28.45,NaN,84.84,29.526,33.931,5.62795,36.1,6.18,455.401,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:11:00Z,8.979822,134.68875,180.56,183.3,93.7,303.2,3.80656,6.7,7.7,1006.3,1008.25,28.49,NaN,85.07,29.528,33.931,5.62812,36.1,6.18,455.495,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:12:00Z,8.977775,134.68858,181.36,185.1,98.7,303.4,3.75512,7.4,8.6,1006.3,1008.25,28.49,NaN,85,29.52,33.933,5.62751,36.1,6.43,456.423,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:13:00Z,8.975734,134.68839,180.86,187.1,98.8,301.7,3.858,8.3,9.3,1006.33,1008.28,28.45,NaN,84.71,29.526,33.932,5.62813,36.1,6.18,453.574,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:14:00Z,8.973716,134.68817,181.24,187,91.1,294.7,3.70368,8.4,9,1006.33,1008.28,28.34,NaN,84.8,29.529,33.932,5.62841,36.1,6.05,449.614,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:15:00Z,8.971671,134.68797,181.52,186.6,85.4,291.5,3.75512,7.9,8.1,1006.33,1008.28,28.19,NaN,84.84,29.537,33.933,5.62948,36.1,5.8,444.675,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:16:00Z,8.96963,134.68777,180.8,184.9,82.5,292.4,3.96088,7,7.2,1006.33,1008.28,28.15,NaN,84.96,29.532,33.932,5.62878,36.1,5.42,453.291,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:17:00Z,8.967581,134.6876,180.24,183.1,81.8,291.7,3.80656,7.1,7.2,1006.32,1008.27,28.15,NaN,85.14,29.532,33.933,5.62871,36.1,5.42,455.546,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:18:00Z,8.965548,134.68744,180.6,185.8,80.6,291.7,3.90944,6.7,6.9,1006.31,1008.26,28.08,NaN,85.05,29.548,33.932,5.63056,36.1,5.42,455.512,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:19:00Z,8.963498,134.68729,180.65,184.9,85.6,296.2,3.75512,6.8,7.3,1006.33,1008.28,28.08,NaN,85.22,29.535,33.933,5.6292,36.1,5.55,453.939,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:20:00Z,8.961431,134.6871,181.43,186.4,97.1,302.6,3.80656,7.5,8.5,1006.32,1008.27,28.29,NaN,85.57,29.518,33.936,5.62785,36.1,5.67,454.584,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:21:00Z,8.959378,134.6869,181.86,185.4,103.5,307.3,3.80656,7.4,8.8,1006.31,1008.25,28.49,NaN,85.59,29.514,33.936,5.62738,36.1,5.42,448.121,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:22:00Z,8.957339,134.68669,180.5,188.3,100.8,304.5,3.80656,7.7,8.8,1006.28,1008.23,28.54,NaN,85.76,29.527,33.922,5.62676,36.1,5.3,437.516,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:23:00Z,8.955291,134.6865,181.56,182.5,95.9,303.5,3.6008,7.1,8.1,1006.29,1008.24,28.56,NaN,85.63,29.527,33.936,5.62874,36.1,5.42,434.86,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:24:00Z,8.953243,134.68631,180.42,184,104.3,307.5,3.90944,7.9,9.3,1006.29,1008.24,28.59,NaN,85.55,29.535,33.917,5.6268,36.1,5.42,433.319,0.44,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:25:00Z,8.951213,134.68613,179.97,184,103,306.1,3.65224,8.2,9.4,1006.29,1008.24,28.63,NaN,85.24,29.553,33.938,5.63178,36.1,5.67,431.684,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:26:00Z,8.949182,134.68596,180.76,186.5,102.5,306,3.65224,8,9.3,1006.29,1008.23,28.64,NaN,85.27,29.529,33.941,5.62978,36.1,5.93,432.121,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:27:00Z,8.947148,134.68576,179.91,186.4,104.7,306.4,3.70368,8.8,10.1,1006.3,1008.24,28.65,NaN,84.89,29.511,33.945,5.62847,36.1,5.93,431.168,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:28:00Z,8.945108,134.68558,179.65,183,100.2,303.6,3.65224,8.7,9.7,1006.29,1008.23,28.69,NaN,84.68,29.52,33.949,5.63012,36.1,6.05,431.171,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:29:00Z,8.943088,134.6854,179.36,187.5,105.6,308.5,3.90944,8.3,9.7,1006.27,1008.22,28.7,NaN,84.8,29.534,33.954,5.63207,36.1,6.05,430.246,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:30:00Z,8.941083,134.6852,179.03,184.7,102.8,306,3.70368,8.4,9.6,1006.29,1008.24,28.66,NaN,84.26,29.548,33.955,5.63379,36.1,6.18,429.782,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:31:00Z,8.939066,134.68503,178.95,181.4,102.2,305.9,3.54936,8.4,9.6,1006.29,1008.24,28.63,NaN,84.15,29.569,33.954,5.63575,36.1,6.18,429.689,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:32:00Z,8.937054,134.68489,177.98,184.7,102.2,306.6,3.858,8.2,9.5,1006.3,1008.24,28.64,NaN,84.18,29.573,33.95,5.63562,36.1,6.05,432.505,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:33:00Z,8.935054,134.68474,179.03,184.3,99.8,303.7,3.80656,8.4,9.5,1006.3,1008.24,28.63,NaN,83.98,29.573,33.947,5.63529,36.1,6.18,434.363,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:34:00Z,8.933047,134.68459,180.17,184.5,101.3,305,3.80656,8.2,9.4,1006.28,1008.23,28.58,NaN,83.82,29.579,33.949,5.63614,36.1,6.18,434.394,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:35:00Z,8.93103,134.68437,181.66,184.6,103.1,306.5,3.80656,7.8,9.1,1006.28,1008.23,28.6,NaN,84.03,29.574,33.948,5.63541,36.1,6.18,440.58,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:36:00Z,8.929005,134.68414,181,186,106.9,308.5,3.70368,8,9.4,1006.3,1008.24,28.59,NaN,84.03,29.573,33.947,5.63519,36.1,6.05,435.509,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:37:00Z,8.926999,134.68393,180.78,187.2,117,316.4,3.75512,8,9.9,1006.31,1008.26,28.57,NaN,84.12,29.572,33.947,5.63498,36.1,6.18,427.431,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:38:00Z,8.924999,134.68372,180.34,184.1,117.7,316.9,3.65224,8.2,10.2,1006.31,1008.26,28.47,NaN,83.9,29.574,33.947,5.63524,36.1,6.05,426.348,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:39:00Z,8.922994,134.68355,179.43,183.5,113.9,314.4,3.858,8.4,10.2,1006.31,1008.26,28.47,NaN,84.11,29.561,33.948,5.63413,36.1,6.05,425.667,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:40:00Z,8.920993,134.68341,179.06,183.3,110.1,311.5,3.44648,8.6,10.3,1006.3,1008.25,28.44,NaN,84.17,29.565,33.949,5.63449,36.1,6.05,425.882,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:41:00Z,8.918998,134.68327,178.91,186.6,110.9,311.1,3.96088,8.9,10.6,1006.3,1008.25,28.48,NaN,84.36,29.562,33.952,5.63473,36.1,6.05,425.264,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
Cruise_id undefined for now,EXPOCODE undefined for now,University of California at San Diego,KAOU,9075228,unknown at this time,unknown at this time,ROGER REVELLE,2016-11-16T14:42:00Z,8.917001,134.68312,180.25,184.8,109.1,310.4,3.75512,8.5,10.1,1006.3,1008.25,28.49,NaN,84.45,29.542,33.954,5.63298,36.1,6.18,425.944,0.43,ZZZZZZZZZZZZZZZZZZZZZZZZ
